Job Title,Salary Estimate,Job Description,Location,Company Name,Rating
Data Engineer,$128K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_230,4.6
Lead Data Engineer,$119K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_231,4.3
Data Engineer,$109K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_232,3.8
Lead Data Engineer,$111K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_233,4.3
Data Engineer,$109K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_234,3.6
Senior Data Engineer,$126K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_235,4.2
Data Engineer,$129K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_236,4.5
Data Engineer,$87K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_237,4.7
Senior Data Engineer,$89K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_238,4.2
Data Engineer,$102K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_239,4.6
Data Engineer,$82K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_240,4.4
Data Engineer,$87K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_241,3.7
Data Engineer,$107K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_242,4.5
Senior Data Engineer,$111K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_243,4.8
Data Engineer,$100K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_244,3.9
Senior Data Engineer,$86K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_245,4.5
Data Engineer,$98K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_246,4.6
Data Engineer,$97K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_247,4.6
Lead Data Engineer,$121K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_248,4.3
Data Engineer,$116K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_249,4.0
Data Engineer,$123K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_250,4.5
Data Engineer,$89K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_251,4.7
Data Engineer,$129K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_252,4.5
Senior Data Engineer,$124K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_253,3.8
Senior Data Engineer,$122K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_254,4.2
Data Engineer,$113K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_255,3.5
Senior Data Engineer,$100K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_256,3.9
Data Engineer,$116K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_257,4.6
Lead Data Engineer,$121K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_258,3.8
Lead Data Engineer,$85K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_259,4.3
Data Engineer,$86K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_260,4.6
Data Engineer,$107K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_261,3.7
Lead Data Engineer,$80K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_262,3.8
Data Engineer,$90K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_263,4.0
Data Engineer,$118K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_264,4.7
Lead Data Engineer,$126K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_265,3.7
Data Engineer,$115K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_266,4.3
Lead Data Engineer,$96K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_267,3.9
Senior Data Engineer,$81K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_268,4.0
Data Engineer,$104K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_269,4.1
Lead Data Engineer,$82K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_270,3.5
Lead Data Engineer,$109K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_271,3.6
Data Engineer,$123K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_272,4.5
Data Engineer,$128K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_273,4.7
Lead Data Engineer,$87K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_274,4.5
Data Engineer,$95K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_275,4.7
Lead Data Engineer,$105K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_276,4.4
Senior Data Engineer,$95K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_277,3.7
Data Engineer,$101K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_278,3.7
Lead Data Engineer,$88K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_279,4.0
Data Engineer,$97K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_280,3.6
Lead Data Engineer,$97K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_281,3.5
Lead Data Engineer,$103K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_282,3.6
Data Engineer,$122K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_283,4.4
Lead Data Engineer,$94K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_284,4.4
Data Engineer,$97K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_285,4.3
Senior Data Engineer,$81K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_286,4.8
Lead Data Engineer,$92K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_287,4.7
Lead Data Engineer,$118K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_288,4.5
Data Engineer,$123K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_289,4.0
Senior Data Engineer,$104K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_290,4.5
Data Engineer,$82K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_291,3.9
Senior Data Engineer,$83K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_292,4.3
Data Engineer,$125K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_293,3.6
Data Engineer,$103K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_294,4.7
Data Engineer,$116K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_295,4.8
Lead Data Engineer,$125K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_296,4.7
Senior Data Engineer,$104K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_297,4.0
Data Engineer,$124K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_298,3.6
Data Engineer,$105K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_299,4.7
Senior Data Engineer,$84K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_300,4.8
Data Engineer,$88K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_301,4.2
Lead Data Engineer,$121K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_302,4.1
Data Engineer,$103K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_303,3.8
Data Engineer,$126K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_304,4.7
Data Engineer,$113K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_305,4.0
Lead Data Engineer,$107K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_306,3.6
Senior Data Engineer,$91K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_307,3.9
Data Engineer,$84K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_308,3.9
Lead Data Engineer,$117K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_309,4.4
Senior Data Engineer,$97K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_310,3.8
Data Engineer,$107K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_311,4.6
Data Engineer,$111K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_312,4.6
Senior Data Engineer,$119K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_313,3.8
Senior Data Engineer,$103K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_314,3.7
Data Engineer,$92K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_315,4.4
Senior Data Engineer,$115K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_316,3.7
Data Engineer,$122K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_317,4.1
Lead Data Engineer,$102K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_318,4.6
Data Engineer,$109K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_319,3.5
Senior Data Engineer,$93K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_320,3.8
Senior Data Engineer,$111K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_321,3.9
Data Engineer,$96K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_322,4.0
Data Engineer,$114K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_323,3.9
Lead Data Engineer,$89K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_324,3.9
Lead Data Engineer,$109K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_325,4.5
Senior Data Engineer,$83K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_326,4.5
Data Engineer,$89K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_327,4.3
Lead Data Engineer,$97K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_328,4.8
Data Engineer,$91K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_329,3.7
Data Engineer,$91K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_330,3.5
Senior Data Engineer,$126K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_331,3.8
Lead Data Engineer,$105K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_332,4.1
Data Engineer,$114K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_333,3.7
Lead Data Engineer,$108K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_334,3.8
Senior Data Engineer,$126K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_335,3.7
Lead Data Engineer,$96K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_336,4.7
Data Engineer,$99K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_337,3.9
Lead Data Engineer,$80K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_338,4.5
Lead Data Engineer,$128K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_339,4.6
Lead Data Engineer,$87K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_340,4.6
Data Engineer,$87K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_341,4.6
Lead Data Engineer,$82K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_342,4.7
Senior Data Engineer,$82K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_343,4.1
Senior Data Engineer,$93K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_344,4.3
Data Engineer,$117K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_345,3.7
Senior Data Engineer,$81K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_346,4.8
Data Engineer,$87K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_347,4.4
Senior Data Engineer,$125K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_348,4.4
Lead Data Engineer,$124K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_349,4.7
Data Engineer,$87K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_350,4.5
Data Engineer,$96K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_351,4.2
Lead Data Engineer,$95K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_352,4.2
Senior Data Engineer,$112K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_353,3.6
Data Engineer,$109K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_354,3.6
Senior Data Engineer,$118K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_355,4.2
Senior Data Engineer,$129K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_356,3.6
Data Engineer,$119K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_357,4.4
Senior Data Engineer,$88K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_358,3.6
Data Engineer,$129K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_359,4.3
Senior Data Engineer,$126K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_360,4.7
Senior Data Engineer,$101K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_361,4.3
Data Engineer,$121K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_362,4.4
Lead Data Engineer,$91K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_363,4.6
Senior Data Engineer,$98K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_364,3.7
Lead Data Engineer,$111K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_365,3.5
Lead Data Engineer,$101K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_366,4.1
Senior Data Engineer,$114K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_367,3.5
Data Engineer,$86K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_368,4.6
Lead Data Engineer,$103K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_369,3.9
Senior Data Engineer,$99K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_370,4.6
